"year","month","centroid_latitude","centroid_longitude","events_total","fatalities_total"
"2012","7","-2.498","25.953","2","0"
"2012","7","-1.930","30.133","1","0"
"2012","7","-1.791","15.653","1","1"
"2012","7","-1.302","36.827","7","3"
"2012","7","-1.298","35.471","2","0"
"2012","7","-1.199","29.670","1","0"
"2012","7","-0.651","34.933","1","0"
"2012","7","-0.551","28.719","128","100"
"2012","7","-0.519","40.321","3","1"
"2012","7","-0.453","21.691","1","0"
"2012","7","0.063","19.141","1","0"
"2012","7","0.137","30.009","3","5"
"2012","7","0.205","25.633","1","0"
"2012","7","0.316","32.591","2","0"
"2012","7","0.375","34.266","3","0"
"2012","7","0.498","34.801","1","1"
"2012","7","0.662","41.818","11","78"
"2012","7","1.043","34.984","1","0"
"2012","7","1.043","38.738","1","0"
"2012","7","1.922","40.028","1","0"
"2012","7","1.971","44.660","32","21"
"2012","7","2.088","45.393","88","61"
"2012","7","2.130","29.051","13","16"
"2012","7","2.669","43.588","17","13"
"2012","7","2.768","41.770","14","105"
"2012","7","2.977","35.359","1","0"
"2012","7","3.016","45.875","9","4"
"2012","7","3.220","40.711","4","8"
"2012","7","3.329","19.463","1","0"
"2012","7","3.337","28.790","2","0"
"2012","7","4.183","43.840","4","4"
"2012","7","4.322","45.492","12","15"
"2012","7","4.376","18.553","3","4"
"2012","7","4.825","5.959","1","0"
"2012","7","4.879","18.191","3","1"
"2012","7","4.890","31.459","3","2"
"2012","7","4.985","46.897","9","9"
"2012","7","5.036","6.840","1","0"
"2012","7","5.555","7.030","1","0"
"2012","7","5.759","-0.044","1","0"
"2012","7","5.760","6.327","1","1"
"2012","7","5.791","8.414","1","0"
"2012","7","6.026","48.223","7","12"
"2012","7","6.149","101.238","18","12"
"2012","7","6.185","101.733","28","10"
"2012","7","6.234","6.942","5","0"
"2012","7","6.244","8.068","1","1"
"2012","7","6.250","80.461","1","0"
"2012","7","6.460","-0.458","1","0"
"2012","7","6.491","3.785","5","3"
"2012","7","6.511","7.393","1","1"
"2012","7","6.517","1.204","4","0"
"2012","7","6.522","-10.593","2","0"
"2012","7","6.695","30.126","2","17"
"2012","7","6.727","101.334","32","15"
"2012","7","6.740","-1.625","2","0"
"2012","7","6.800","100.617","1","0"
"2012","7","6.813","80.336","1","0"
"2012","7","6.828","80.033","7","0"
"2012","7","6.884","-7.694","2","11"
"2012","7","6.950","40.414","11","35"
"2012","7","7.117","3.267","1","0"
"2012","7","7.495","34.521","1","0"
"2012","7","7.498","100.021","1","0"
"2012","7","7.622","6.854","2","0"
"2012","7","7.631","32.141","1","0"
"2012","7","7.754","37.923","3","0"
"2012","7","8.271","49.114","1","0"
"2012","7","8.282","80.485","4","0"
"2012","7","8.335","-13.066","3","0"
"2012","7","8.389","20.571","1","0"
"2012","7","8.396","-8.897","1","5"
"2012","7","8.560","99.702","1","0"
"2012","7","8.664","29.801","2","2"
"2012","7","8.917","27.038","1","1"
"2012","7","8.964","38.776","10","0"
"2012","7","8.985","7.188","3","0"
"2012","7","9.070","47.611","6","1"
"2012","7","9.155","45.443","7","5"
"2012","7","9.178","80.481","10","0"
"2012","7","9.365","9.628","11","280"
"2012","7","9.628","-13.550","1","0"
"2012","7","9.733","28.471","1","0"
"2012","7","9.795","5.738","1","8"
"2012","7","10.159","49.973","2","2"
"2012","7","10.262","7.873","4","3"
"2012","7","10.413","11.209","2","0"
"2012","7","10.726","-0.819","1","0"
"2012","7","10.726","106.641","2","0"
"2012","7","10.900","24.302","12","22"
"2012","7","10.990","9.332","4","12"
"2012","7","11.229","30.914","4","50"
"2012","7","11.230","26.397","4","59"
"2012","7","11.241","38.322","2","0"
"2012","7","11.395","105.018","5","0"
"2012","7","11.396","-4.034","1","0"
"2012","7","11.573","8.526","5","17"
"2012","7","11.574","104.829","10","2"
"2012","7","11.576","104.272","1","1"
"2012","7","11.869","28.221","1","7"
"2012","7","11.876","13.435","10","26"
"2012","7","11.983","11.548","2","1"
"2012","7","12.257","1.006","2","1"
"2012","7","12.308","23.234","4","3"
"2012","7","12.605","-7.990","4","0"
"2012","7","12.708","5.211","1","6"
"2012","7","12.925","103.232","1","0"
"2012","7","13.373","103.992","1","0"
"2012","7","13.453","-2.251","1","0"
"2012","7","13.508","22.703","2","7"
"2012","7","13.515","21.268","1","0"
"2012","7","13.729","100.604","3","0"
"2012","7","13.745","104.975","1","0"
"2012","7","13.753","14.176","1","2"
"2012","7","13.800","103.078","1","0"
"2012","7","14.161","103.781","1","1"
"2012","7","14.389","29.437","4","0"
"2012","7","14.515","-3.649","1","0"
"2012","7","14.659","33.229","1","0"
"2012","7","15.710","35.536","1","0"
"2012","7","15.860","25.501","20","16"
"2012","7","15.915","33.135","13","0"
"2012","7","16.988","-0.109","8","5"
"2012","7","17.053","96.115","7","0"
"2012","7","17.108","95.144","1","0"
"2012","7","18.144","-15.958","7","0"
"2012","7","18.328","95.642","1","0"
"2012","7","19.366","29.896","1","2"
"2012","7","19.409","94.232","10","4"
"2012","7","19.648","-14.886","2","1"
"2012","7","19.734","99.885","2","0"
"2012","7","19.805","0.630","1","2"
"2012","7","20.074","35.413","2","0"
"2012","7","20.193","-3.819","10","3"
"2012","7","20.807","97.530","2","0"
"2012","7","20.940","99.508","2","0"
"2012","7","20.987","105.785","2","0"
"2012","7","21.937","96.412","7","0"
"2012","7","22.246","92.213","10","3"
"2012","7","22.375","93.604","1","1"
"2012","7","22.429","90.236","12","1"
"2012","7","22.735","-14.742","1","0"
"2012","7","22.822","98.007","11","21"
"2012","7","23.139","89.329","19","9"
"2012","7","23.819","90.220","48","13"
"2012","7","24.476","95.477","1","0"
"2012","7","24.554","88.933","16","4"
"2012","7","24.599","91.715","13","6"
"2012","7","24.824","90.418","3","8"
"2012","7","25.897","88.967","7","2"
"2012","7","26.089","97.374","16","5"
"2012","7","26.108","68.750","222","58"
"2012","7","26.484","-1.388","1","8"
"2012","7","26.513","22.085","11","2"
"2012","7","26.944","85.607","8","1"
"2012","7","27.228","87.180","9","0"
"2012","7","27.653","85.393","10","0"
"2012","7","28.382","84.036","1","0"
"2012","7","28.460","65.816","47","54"
"2012","7","28.826","33.904","1","0"
"2012","7","29.054","29.419","4","1"
"2012","7","29.298","82.475","3","0"
"2012","7","29.307","80.911","2","0"
"2012","7","29.620","32.127","2","0"
"2012","7","30.037","31.564","9","1"
"2012","7","30.428","33.616","3","3"
"2012","7","30.811","29.754","3","0"
"2012","7","30.829","14.149","5","0"
"2012","7","30.873","72.312","49","26"
"2012","7","31.279","30.905","1","0"
"2012","7","31.390","-2.017","1","0"
"2012","7","33.649","73.013","7","0"
"2012","7","33.750","2.639","1","0"
"2012","7","33.770","70.700","44","200"
"2012","7","33.943","73.891","2","0"
"2012","7","33.993","71.672","62","75"
"2012","7","34.347","3.212","1","0"
"2012","7","34.673","-1.295","1","4"
"2012","7","34.788","5.810","2","0"
"2012","7","34.882","9.527","1","0"
"2012","7","34.916","6.904","1","0"
"2012","7","35.209","8.855","1","0"
"2012","7","35.801","74.856","2","0"
"2012","7","36.233","3.908","2","0"
"2012","7","36.505","2.956","3","1"
"2012","7","36.678","8.753","1","0"
"2012","7","36.683","4.239","2","0"
"2012","7","36.702","3.032","1","0"
"2012","7","36.736","3.620","4","3"
"2012","7","36.818","10.213","4","0"
"2012","8","-32.635","22.222","15","4"
"2012","8","-32.108","26.590","21","0"
"2012","8","-29.792","27.408","1","2"
"2012","8","-29.623","27.795","1","0"
"2012","8","-28.942","30.469","28","17"
"2012","8","-28.856","22.021","1","0"
"2012","8","-28.682","26.628","3","0"
"2012","8","-26.526","31.189","8","0"
"2012","8","-26.371","25.237","17","45"
"2012","8","-26.103","31.364","4","0"
"2012","8","-26.019","28.012","24","5"
"2012","8","-25.744","30.148","3","0"
"2012","8","-25.533","32.444","1","1"
"2012","8","-23.937","46.136","2","94"
"2012","8","-23.774","29.342","2","1"
"2012","8","-21.466","46.467","2","5"
"2012","8","-20.918","28.645","1","0"
"2012","8","-20.783","31.343","3","0"
"2012","8","-20.106","28.535","1","0"
"2012","8","-19.286","32.071","2","0"
"2012","8","-19.082","29.862","2","0"
"2012","8","-19.058","34.886","1","0"
"2012","8","-18.600","47.513","1","0"
"2012","8","-17.978","31.602","1","0"
"2012","8","-17.855","31.052","6","0"
"2012","8","-17.260","29.868","2","0"
"2012","8","-16.794","26.698","1","1"
"2012","8","-16.681","31.610","1","0"
"2012","8","-15.534","29.007","7","0"
"2012","8","-13.080","27.953","2","4"
"2012","8","-10.516","27.620","4","4"
"2012","8","-7.861","37.312","1","1"
"2012","8","-6.211","23.552","1","0"
"2012","8","-6.066","22.264","5","0"
"2012","8","-4.955","38.568","1","0"
"2012","8","-4.479","15.783","2","0"
"2012","8","-3.997","39.601","13","7"
"2012","8","-3.297","28.167","34","99"
"2012","8","-3.148","39.671","1","0"
"2012","8","-2.498","25.953","1","0"
"2012","8","-2.286","29.682","1","1"
"2012","8","-2.063","40.544","1","3"
"2012","8","-1.762","34.452","1","2"
"2012","8","-1.610","29.910","1","0"
"2012","8","-1.547","39.552","4","57"
"2012","8","-1.302","36.827","3","2"
"2012","8","-1.038","36.847","2","0"
"2012","8","-0.551","28.719","66","71"
"2012","8","-0.488","30.628","1","0"
"2012","8","-0.461","36.099","2","0"
"2012","8","-0.453","21.691","2","0"
"2012","8","-0.327","32.591","1","0"
"2012","8","-0.052","34.205","1","0"
"2012","8","0.137","30.009","1","0"
"2012","8","0.205","25.633","1","0"
"2012","8","0.215","10.244","2","0"
"2012","8","0.226","35.121","1","0"
"2012","8","0.316","32.591","1","0"
"2012","8","0.662","41.818","17","58"
"2012","8","1.043","34.984","1","0"
"2012","8","1.152","42.837","1","2"
"2012","8","1.922","40.028","3","4"
"2012","8","1.971","44.660","35","44"
"2012","8","2.088","45.393","61","49"
"2012","8","2.130","29.051","16","20"
"2012","8","2.669","43.588","17","30"
"2012","8","2.768","41.770","18","187"
"2012","8","3.016","45.875","5","9"
"2012","8","3.220","40.711","4","20"
"2012","8","3.329","19.463","6","0"
"2012","8","3.337","28.790","1","0"
"2012","8","4.183","43.840","6","26"
"2012","8","4.322","45.492","13","8"
"2012","8","4.376","18.553","4","0"
"2012","8","4.825","5.959","4","4"
"2012","8","4.879","18.191","6","3"
"2012","8","4.890","31.459","1","0"
"2012","8","4.985","46.897","8","9"
"2012","8","5.036","6.840","2","0"
"2012","8","5.415","-4.067","10","26"
"2012","8","5.432","23.428","1","0"
"2012","8","5.440","-2.102","1","0"
"2012","8","5.458","-6.450","1","1"
"2012","8","5.555","7.030","4","0"
"2012","8","5.759","-0.044","2","3"
"2012","8","5.760","6.327","1","0"
"2012","8","5.791","8.414","2","5"
"2012","8","5.868","-4.173","7","15"
"2012","8","5.999","-8.366","1","0"
"2012","8","6.026","48.223","7","1"
"2012","8","6.149","101.238","16","3"
"2012","8","6.185","101.733","42","3"
"2012","8","6.221","-3.313","2","0"
"2012","8","6.234","6.942","2","0"
"2012","8","6.250","80.461","3","0"
"2012","8","6.371","2.392","1","0"
"2012","8","6.491","3.785","3","0"
"2012","8","6.511","7.393","3","2"
"2012","8","6.584","25.375","1","2"
"2012","8","6.614","2.219","1","0"
"2012","8","6.655","5.878","3","3"
"2012","8","6.727","101.334","51","9"
"2012","8","6.740","-1.625","2","1"
"2012","8","6.800","100.617","1","0"
"2012","8","6.821","4.863","1","0"
"2012","8","6.828","80.033","6","0"
"2012","8","6.884","-7.694","1","0"
"2012","8","6.950","40.414","2","17"
"2012","8","6.963","81.239","1","0"
"2012","8","7.297","8.816","1","5"
"2012","8","7.382","80.724","1","0"
"2012","8","7.524","99.568","1","0"
"2012","8","7.622","6.854","2","23"
"2012","8","7.631","32.141","10","139"
"2012","8","7.753","81.462","4","0"
"2012","8","8.054","10.384","2","1"
"2012","8","8.271","49.114","2","1"
"2012","8","8.282","80.485","6","0"
"2012","8","8.335","-13.066","1","0"
"2012","8","8.539","25.219","1","0"
"2012","8","8.664","29.801","1","4"
"2012","8","8.964","38.776","1","0"
"2012","8","8.985","7.188","2","0"
"2012","8","9.070","47.611","4","2"
"2012","8","9.155","45.443","4","2"
"2012","8","9.178","80.481","2","0"
"2012","8","9.277","0.002","1","0"
"2012","8","9.365","9.628","3","2"
"2012","8","9.628","-13.550","3","0"
"2012","8","9.710","2.740","2","0"
"2012","8","9.733","28.471","1","0"
"2012","8","9.830","44.109","3","0"
"2012","8","10.112","32.797","2","3"
"2012","8","10.159","49.973","3","0"
"2012","8","10.262","7.873","4","5"
"2012","8","10.388","-3.282","3","4"
"2012","8","10.413","11.209","1","0"
"2012","8","10.460","47.529","2","4"
"2012","8","10.518","1.520","1","0"
"2012","8","10.574","43.400","2","0"
"2012","8","10.631","-9.374","1","1"
"2012","8","10.726","106.641","1","0"
"2012","8","10.789","104.329","1","0"
"2012","8","10.900","24.302","4","5"
"2012","8","10.990","9.332","1","2"
"2012","8","11.033","107.175","1","0"
"2012","8","11.229","30.914","7","29"
"2012","8","11.395","105.018","1","0"
"2012","8","11.573","8.526","3","0"
"2012","8","11.574","104.829","4","0"
"2012","8","11.576","104.272","1","0"
"2012","8","11.876","13.435","14","38"
"2012","8","11.983","11.548","9","15"
"2012","8","12.152","15.020","1","0"
"2012","8","12.168","104.542","1","0"
"2012","8","12.257","1.006","1","0"
"2012","8","12.308","23.234","2","0"
"2012","8","12.402","-0.889","1","0"
"2012","8","12.541","99.067","1","0"
"2012","8","12.605","-7.990","3","1"
"2012","8","12.678","106.058","1","0"
"2012","8","12.708","5.211","1","1"
"2012","8","12.885","-12.285","2","1"
"2012","8","13.224","-1.031","2","0"
"2012","8","13.373","103.992","1","0"
"2012","8","13.375","99.932","1","0"
"2012","8","13.453","-2.251","1","0"
"2012","8","13.479","-7.617","1","0"
"2012","8","13.508","22.703","3","1"
"2012","8","13.599","100.763","1","0"
"2012","8","13.672","102.282","1","0"
"2012","8","13.729","100.604","2","0"
"2012","8","13.745","104.975","1","0"
"2012","8","13.799","1.877","1","0"
"2012","8","14.206","-15.214","1","0"
"2012","8","14.737","-17.240","1","0"
"2012","8","14.904","103.668","1","2"
"2012","8","15.219","9.715","1","0"
"2012","8","15.860","25.501","24","27"
"2012","8","16.988","-0.109","21","19"
"2012","8","17.053","96.115","6","0"
"2012","8","17.331","-13.255","1","0"
"2012","8","17.369","97.787","1","4"
"2012","8","18.144","-15.958","2","0"
"2012","8","18.696","98.617","1","0"
"2012","8","18.835","33.123","6","0"
"2012","8","19.409","94.232","16","16"
"2012","8","20.168","-15.885","1","0"
"2012","8","20.193","-3.819","6","1"
"2012","8","20.987","105.785","4","0"
"2012","8","21.937","96.412","4","0"
"2012","8","22.246","92.213","16","4"
"2012","8","22.429","90.236","1","0"
"2012","8","22.822","98.007","5","0"
"2012","8","23.139","89.329","25","16"
"2012","8","23.819","90.220","22","13"
"2012","8","24.476","95.477","1","0"
"2012","8","24.554","88.933","13","12"
"2012","8","24.599","91.715","2","1"
"2012","8","24.824","90.418","1","1"
"2012","8","25.897","88.967","12","9"
"2012","8","26.089","97.374","29","183"
"2012","8","26.108","68.750","351","58"
"2012","8","26.513","22.085","4","1"
"2012","8","26.944","85.607","6","2"
"2012","8","27.228","87.180","10","0"
"2012","8","27.653","85.393","16","0"
"2012","8","28.100","82.522","3","0"
"2012","8","28.382","84.036","5","0"
"2012","8","28.460","65.816","62","83"
"2012","8","29.054","29.419","2","0"
"2012","8","29.298","82.475","2","0"
"2012","8","29.307","80.911","1","0"
"2012","8","30.037","31.564","6","0"
"2012","8","30.331","31.225","1","0"
"2012","8","30.428","33.616","20","52"
"2012","8","30.538","31.903","1","0"
"2012","8","30.811","29.754","1","0"
"2012","8","30.829","14.149","15","23"
"2012","8","30.873","72.312","8","0"
"2012","8","31.806","-8.306","1","0"
"2012","8","33.065","-7.799","2","0"
"2012","8","33.339","8.715","1","0"
"2012","8","33.649","73.013","5","0"
"2012","8","33.747","-4.848","1","0"
"2012","8","33.770","70.700","70","360"
"2012","8","33.943","73.891","2","0"
"2012","8","33.993","71.672","37","77"
"2012","8","34.085","-6.329","3","0"
"2012","8","34.723","10.336","3","0"
"2012","8","34.882","9.527","6","0"
"2012","8","34.916","6.904","1","4"
"2012","8","35.120","7.894","1","4"
"2012","8","35.209","8.855","1","0"
"2012","8","35.218","-5.435","1","0"
"2012","8","35.580","9.835","2","0"
"2012","8","35.788","1.833","1","0"
"2012","8","35.801","74.856","7","24"
"2012","8","36.233","3.908","1","1"
"2012","8","36.360","6.668","2","0"
"2012","8","36.505","2.956","1","0"
"2012","8","36.530","2.170","1","0"
"2012","8","36.702","3.032","10","3"
"2012","8","36.731","5.961","2","4"
"2012","8","36.736","3.620","2","12"
"2012","8","36.746","9.203","1","0"
"2012","8","36.818","10.213","7","0"
"2012","8","37.036","9.640","2","0"
"2012","9","-32.635","22.222","24","3"
"2012","9","-32.108","26.590","22","2"
"2012","9","-28.942","30.469","13","6"
"2012","9","-28.856","22.021","5","0"
"2012","9","-28.682","26.628","1","0"
"2012","9","-26.526","31.189","1","0"
"2012","9","-26.371","25.237","22","4"
"2012","9","-26.103","31.364","2","0"
"2012","9","-26.031","32.550","2","0"
"2012","9","-26.019","28.012","12","3"
"2012","9","-23.937","46.136","4","21"
"2012","9","-23.774","29.342","4","1"
"2012","9","-23.225","47.284","6","65"
"2012","9","-22.908","17.092","2","0"
"2012","9","-22.149","15.354","1","0"
"2012","9","-21.289","47.848","1","11"
"2012","9","-20.918","28.645","1","0"
"2012","9","-20.783","31.343","1","0"
"2012","9","-20.106","28.535","3","0"
"2012","9","-19.058","34.886","1","0"
"2012","9","-18.600","47.513","1","0"
"2012","9","-17.978","31.602","2","0"
"2012","9","-17.855","31.052","12","1"
"2012","9","-17.666","16.827","1","0"
"2012","9","-17.260","29.868","1","0"
"2012","9","-16.794","26.698","1","3"
"2012","9","-16.234","46.129","1","0"
"2012","9","-15.534","29.007","6","0"
"2012","9","-14.853","15.010","1","4"
"2012","9","-13.747","33.709","1","0"
"2012","9","-13.080","27.953","2","0"
"2012","9","-7.964","35.794","2","1"
"2012","9","-6.872","39.191","2","0"
"2012","9","-6.813","13.471","1","0"
"2012","9","-6.716","27.970","1","7"
"2012","9","-6.211","23.552","1","0"
"2012","9","-5.143","14.385","2","0"
"2012","9","-4.479","15.783","3","0"
"2012","9","-4.120","39.063","3","5"
"2012","9","-3.997","39.601","1","0"
"2012","9","-3.875","29.470","1","0"
"2012","9","-3.760","33.231","1","0"
"2012","9","-3.394","29.367","2","0"
"2012","9","-3.297","28.167","14","14"
"2012","9","-3.148","39.671","5","16"
"2012","9","-2.498","25.953","1","0"
"2012","9","-2.172","31.272","2","2"
"2012","9","-2.063","40.544","2","0"
"2012","9","-1.610","29.910","1","0"
"2012","9","-1.547","39.552","10","54"
"2012","9","-1.302","36.827","5","3"
"2012","9","-1.277","37.396","2","0"
"2012","9","-1.199","29.670","1","0"
